identifier,display_code,english_name,chinese_name,source_mod,source_id,stable_id,menu_category,element_state,default_enabled,duplicate_of,save_compatibility,implementation_status,test_status,is_duplicate,meson_name,source_file,source_commit,english_description,chinese_description,license,notes,code,zh_name,en_name,module,source,production,uses,hazards,controls,cleanup,status,tests
RESERVED_PT_659,----,Reserved Slot 659,保留槽位 659,TPT-ZH-OmniPack/reserved,659,659,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 659 is reserved and has no selectable element.,稳定 ID 659 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 659,Reserved Slot 659,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_660,----,Reserved Slot 660,保留槽位 660,TPT-ZH-OmniPack/reserved,660,660,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 660 is reserved and has no selectable element.,稳定 ID 660 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 660,Reserved Slot 660,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_661,----,Reserved Slot 661,保留槽位 661,TPT-ZH-OmniPack/reserved,661,661,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 661 is reserved and has no selectable element.,稳定 ID 661 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 661,Reserved Slot 661,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_662,----,Reserved Slot 662,保留槽位 662,TPT-ZH-OmniPack/reserved,662,662,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 662 is reserved and has no selectable element.,稳定 ID 662 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 662,Reserved Slot 662,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_663,----,Reserved Slot 663,保留槽位 663,TPT-ZH-OmniPack/reserved,663,663,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 663 is reserved and has no selectable element.,稳定 ID 663 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 663,Reserved Slot 663,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_664,----,Reserved Slot 664,保留槽位 664,TPT-ZH-OmniPack/reserved,664,664,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 664 is reserved and has no selectable element.,稳定 ID 664 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 664,Reserved Slot 664,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_665,----,Reserved Slot 665,保留槽位 665,TPT-ZH-OmniPack/reserved,665,665,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 665 is reserved and has no selectable element.,稳定 ID 665 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 665,Reserved Slot 665,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_666,----,Reserved Slot 666,保留槽位 666,TPT-ZH-OmniPack/reserved,666,666,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 666 is reserved and has no selectable element.,稳定 ID 666 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 666,Reserved Slot 666,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_667,----,Reserved Slot 667,保留槽位 667,TPT-ZH-OmniPack/reserved,667,667,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 667 is reserved and has no selectable element.,稳定 ID 667 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 667,Reserved Slot 667,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_668,----,Reserved Slot 668,保留槽位 668,TPT-ZH-OmniPack/reserved,668,668,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 668 is reserved and has no selectable element.,稳定 ID 668 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 668,Reserved Slot 668,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
RESERVED_PT_669,----,Reserved Slot 669,保留槽位 669,TPT-ZH-OmniPack/reserved,669,669,RESERVED,reserved,false,,reserved-slot,reserved,lock-verified,false,disabler(),,f28cdcb734c6829ae2f69ca10245d494704a8164,Stable ID 669 is reserved and has no selectable element.,稳定 ID 669 为保留槽位，当前没有可选择元素。,GPL-3.0-only,Stable electronics compatibility gap.,----,保留槽位 669,Reserved Slot 669,omnipack_reserved,TPT-ZH-OmniPack/reserved,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved_slot_no_element,reserved,lock-verified
OMNI_PT_SOIL,SOIL,Soil,土壤,Bowserinator/TPT-Ultimata-Mod,229,670,SC_POWDERS,powder,true,,compatible,implemented,runtime-tested,false,SOIL,src/simulation/elements/SOIL.cpp,b74971752433652c033559abea415ec3510ac433,"Soil: Porous powder that stores nearby fresh water, releases it as vapour when heated, and combines humus with nutrients into more soil.",土壤：多孔粉末，可储存邻近清水，受热时以水蒸气释放，并能把腐殖质和营养盐转为更多土壤。,GPL-3.0-only,Concept-level rewrite after reviewing Ultimata and nucular soil designs.,SOIL,土壤,Soil,biology,Bowserinator/TPT-Ultimata-Mod,Direct placement or heated sludge drying.,Water buffering soil formation and toxin adsorption.,Stored polluted liquid and hot vapour require containment.,Remove water heat toxin humus and nutrients to stop reactions.,Dry or reuse soil and route adsorbed toxin into sludge.,implemented,runtime-tested
OMNI_PT_WWTR,WWTR,Wastewater,污水,TPT-ZH-OmniPack/original,671,671,SC_LIQUID,liquid,true,,compatible,implemented,runtime-tested,false,WWTR,src/simulation/elements/WWTR.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Wastewater: Conductive polluted water that biofilm can filter into distilled water; nutrients and algae can instead turn it into an algal bloom.,污水：可导电的污染水，生物膜可将其过滤为蒸馏水；若同时存在营养盐和藻类，则会形成藻华。,GPL-3.0-only,Original bounded wastewater and eutrophication implementation.,WWTR,污水,Wastewater,biology,TPT-ZH-OmniPack/original,Direct placement or contamination and washing reactions.,Wastewater treatment eutrophication and pollution transport.,Conductive polluted water can spread contamination into treatment chains.,Separate nutrients algae and biofilm according to the intended experiment.,Filter through biofilm then manage the resulting sludge.,implemented,runtime-tested
OMNI_PT_PEST,PEST,Pesticide,农药,TPT-ZH-OmniPack/original,672,672,SC_LIQUID,liquid,true,,compatible,implemented,runtime-tested,false,PEST,src/simulation/elements/PEST.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,"Pesticide: Broad biological treatment that removes pathogens, mould, algae, or blooms but leaves toxic residue.",农药：广谱生物处理液，可清除病原体、霉菌、藻类或藻华，但会留下有毒残留物。,GPL-3.0-only,Original single-target treatment with explicit toxic residue.,PEST,农药,Pesticide,biology,TPT-ZH-OmniPack/original,Direct placement.,Broad biological control and pollution tradeoff experiments.,Treatment creates toxin after one event.,Keep away from non-target ecology and water.,Adsorb toxin with wet soil or route it through wastewater treatment.,implemented,runtime-tested
OMNI_PT_HMET,HMET,Heavy-Metal Contaminant,重金属污染物,TPT-ZH-OmniPack/original,673,673,SC_POWDERS,powder,true,,compatible,implemented,runtime-tested,false,HMET,src/simulation/elements/HMET.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Heavy-Metal Contaminant: Dense toxic powder that pollutes nearby fresh water and can be captured into sludge by biofilm.,重金属污染物：高密度有毒粉末，会污染邻近清水，也可被生物膜捕获并转入污泥。,GPL-3.0-only,Original mixture proxy distinct from placeable pure heavy metals.,HMET,重金属污染物,Heavy-Metal Contaminant,biology,TPT-ZH-OmniPack/original,Direct placement or radioactive-contaminant decay.,Water contamination sediment transport and biofilm capture.,Dense toxic conductive powder contaminates nearby fresh water.,Use sealed dry handling or surround with biofilm.,Capture into sludge and isolate the residue.,implemented,runtime-tested
OMNI_PT_RCON,RCON,Radioactive Contaminant,放射性污染物,TPT-ZH-OmniPack/original,674,674,SC_NUCLEAR,powder,true,,compatible,implemented,runtime-tested,false,RCON,src/simulation/elements/RCON.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Radioactive Contaminant: Dispersed radioactive particulate that can foul water and eventually decays into heavy-metal residue with one short photon pulse.,放射性污染物：分散的放射性颗粒，可污染水体，最终衰变为重金属残留并产生一次短寿命光子脉冲。,GPL-3.0-only,Original low-level pollution proxy distinct from reactor waste and isotopes.,RCON,放射性污染物,Radioactive Contaminant,biology,TPT-ZH-OmniPack/original,Direct placement.,Finite decay water contamination and radiation-cleanup experiments.,Radiation heat photon emission and contaminated water require shielding.,Keep dry and shielded until decay completes.,Contain the heavy-metal residue and filter contaminated water.,implemented,runtime-tested
OMNI_PT_MPLS,MPLS,Microplastic,微塑料,TPT-ZH-OmniPack/original,675,675,SC_POWDERS,powder,true,,compatible,implemented,runtime-tested,false,MPLS,src/simulation/elements/MPLS.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Microplastic: Light persistent polymer fragments that biofilm can trap into sludge; strong heat produces smog.,微塑料：轻质持久的聚合物碎屑，可被生物膜捕获进入污泥，强热时会产生烟霾。,GPL-3.0-only,Original persistent particulate with bounded capture and pyrolysis.,MPLS,微塑料,Microplastic,biology,TPT-ZH-OmniPack/original,Direct placement.,Particulate pollution filtration and thermal-decomposition experiments.,Strong heat produces toxic smog.,Keep cool or place beside biofilm for capture.,Capture into sludge and dry or isolate the residue.,implemented,runtime-tested
OMNI_PT_OWST,OWST,Organic Waste,有机废物,TPT-ZH-OmniPack/original,676,676,SC_POWDERS,powder,true,,compatible,implemented,runtime-tested,false,OWST,src/simulation/elements/OWST.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Organic Waste: Compostable feedstock that wet mycelium converts into humus and nutrients; strong heat produces smog.,有机废物：可堆肥原料，湿润菌丝会将其转为腐殖质和营养盐，强热时会产生烟霾。,GPL-3.0-only,Original bounded compost and thermal-pollution feedstock.,OWST,有机废物,Organic Waste,biology,TPT-ZH-OmniPack/original,Direct placement.,Composting nutrient recovery mould feedstock and smog production.,Strong heat produces toxic airborne pollution.,Keep wet near mycelium for composting or isolate from heat.,Recover humus and nutrients or scrub the resulting smog.,implemented,runtime-tested
OMNI_PT_BLOM,BLOM,Algal Bloom,藻华,TPT-ZH-OmniPack/original,677,677,SC_LIQUID,liquid,true,,compatible,implemented,runtime-tested,false,BLOM,src/simulation/elements/BLOM.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,Algal Bloom: Nutrient-rich biomass that consumes nearby oxygen and eventually settles into sludge.,藻华：富营养生物质，会消耗邻近氧气，最终沉降为污泥。,GPL-3.0-only,Original finite-lifetime eutrophication material without particle creation.,BLOM,藻华,Algal Bloom,biology,TPT-ZH-OmniPack/original,Direct placement or wastewater algae and nutrient contact.,Oxygen-depletion eutrophication and sludge-generation experiments.,Dense blooms consume oxygen and leave sludge.,Remove nutrient inputs or treat with pesticide or antimicrobial material.,Collect and compost or dry the sludge.,implemented,runtime-tested
OMNI_PT_MOLD,MOLD,Mold,霉菌,TPT-ZH-OmniPack/original,678,678,SC_POWDERS,powder,true,,compatible,implemented,runtime-tested,false,MOLD,src/simulation/elements/MOLD.cpp,f5cedf2ef474f3539221ea7965ee5cb690d1d678,"Mold: Moist growth that spreads by consuming wood, cellulose, or organic waste and eventually decays into humus.",霉菌：湿润环境中的生长物，可消耗木材、纤维素或有机废物扩散，老化后转为腐殖质。,GPL-3.0-only,Original feed-limited growth with no particle creation.,MOLD,霉菌,Mold,biology,TPT-ZH-OmniPack/original,Direct placement or feed-limited growth on wet organic matter.,Decomposition lifetime and antimicrobial experiments.,Growth consumes organic feed and can spread while moisture remains.,Remove water and feed or apply finite treatment materials.,Wait for humus conversion or treat and compost residue.,implemented,runtime-tested
OMNI_PT_BLOD,BLOD,Blood,血液,Bowserinator/TPT-Ultimata-Mod,228,679,SC_LIQUID,liquid,true,,compatible,implemented,runtime-tested,false,BLOD,src/simulation/elements/BLOD.cpp,b74971752433652c033559abea415ec3510ac433,"Blood: Dense biological liquid that carries a limited amount of oxygen, reacts with pathogens, and coagulates into humus while still or hot.",血液：高密度生物液体，可携带有限氧气、与病原体反应，并在静止或受热时凝结为腐殖质。,GPL-3.0-only,Concept-level rewrite after reviewing Ultimata and Biological Mod blood designs.,BLOD,血液,Blood,biology,Bowserinator/TPT-Ultimata-Mod,Direct placement.,Oxygen transport pathogen exposure and coagulation experiments.,Pathogens create toxin and stationary blood eventually coagulates.,Keep moving and separated from pathogens or heat.,Allow safe coagulation into humus and treat toxin residue.,implemented,runtime-tested
